PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,H2-5 bar (mol/kg)
10.09598,10.41161,1015.75,0.538,5.54E-07,47.14285714,42.85714286,4.285714286,4.285714286,1.428571429,0,0,0.270797823
37.95505,38.11392,2445.57007,0.82333,1.11E-06,57.69230769,38.46153846,3.846153846,0,0,0,0,0.549793475
9.61963,10.0463,1629.63,0.61465,3.49E-07,41.97530864,46.91358025,6.172839506,4.938271605,0,0,0,0.172134827
21.06316,21.2649,1873.62,0.70724,6.11E-07,50,45.45454545,4.545454545,0,0,0,0,0.3003697
6.90821,7.42557,3015.04004,0.68264,8.70E-07,50,45.45454545,4.545454545,0,0,0,0,0.424460403
13.77472,13.95562,1521.65002,0.61202,4.11E-07,47.05882353,47.05882353,5.882352941,0,0,0,0,0.202993265
21.43706,21.62341,1710.10999,0.68381,5.46E-07,48,48,4,0,0,0,0,0.269517632
6.90329,7.55672,3905.12012,0.66876,8.77E-07,48,48,4,0,0,0,0,0.425642964
13.8426,14.01935,1329.70996,0.56427,3.61E-07,45,50,5,0,0,0,0,0.178936712
20.93484,21.11561,2299.96997,0.73834,6.85E-07,52.63157895,42.10526316,5.263157895,0,0,0,0,0.339355158
7.02218,7.77964,5165.9502,0.72609,9.94E-07,52.63157895,42.10526316,5.263157895,0,0,0,0,0.485801264
13.88238,14.30516,2087.93994,0.6698,5.13E-07,50,42.85714286,7.142857143,0,0,0,0,0.251797344
4.74494,5.72064,1888.98999,0.63091,6.64E-07,50,42.85714286,7.142857143,0,0,0,0,0.325732224
21.48188,21.67546,2026.19995,0.71537,5.84E-07,50,45.45454545,4.545454545,0,0,0,0,0.290741879
6.98333,7.50023,4617.81006,0.69896,9.13E-07,50,45.45454545,4.545454545,0,0,0,0,0.446614229
13.88587,14.13285,1485.48999,0.62013,3.95E-07,47.05882353,47.05882353,5.882352941,0,0,0,0,0.195129375
16.50007,16.78598,2238.26001,0.72317,6.92E-07,55.26315789,35.52631579,9.210526316,0,0,0,0,0.342435328
6.64826,7.45566,4007.20996,0.70798,8.34E-07,55.26315789,35.52631579,9.210526316,0,0,0,0,0.415800047
18.13687,18.27795,2081.87988,0.7114,6.34E-07,55.17241379,37.93103448,6.896551724,0,0,0,0,0.318212242
7.38542,8.49069,3094.32007,0.69111,7.69E-07,57.14285714,35.71428571,7.142857143,0,0,0,0,0.379281072
17.21234,18.16047,4834.60986,0.83212,1.43E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,0.700035328
6.97359,7.68236,2483.36011,0.66703,6.41E-07,55.55555556,33.33333333,11.11111111,0,0,0,0,0.316508133
13.60227,13.95952,1415.68005,0.60329,3.59E-07,66.66666667,13.33333333,6.666666667,13.33333333,0,0,0,0.178458084
13.56414,13.94321,1187.25,0.57403,2.79E-07,58.82352941,17.64705882,0,23.52941176,0,0,0,0.138159939
17.42776,17.73772,1373.03003,0.65979,4.82E-07,64.28571429,21.42857143,0,14.28571429,0,0,0,0.239330324
24.69036,24.85895,2017.91003,0.76169,7.47E-07,51.78571429,28.57142857,12.5,5.357142857,0,0,1.785714286,0.370018888
21.27445,21.4904,1984.28003,0.74353,6.80E-07,50.98039216,29.41176471,13.7254902,5.882352941,0,0,0,0.33673344
17.71221,18.00237,1440.18005,0.65694,4.25E-07,50,27.77777778,11.11111111,11.11111111,0,0,0,0.210447381
20.66425,26.15148,7963.70996,0.93333,3.40E-06,58.95953757,36.41618497,4.624277457,0,0,0,0,1.657620021
16.73027,22.07077,5501.85986,0.86058,1.68E-06,59.04255319,36.70212766,4.255319149,0,0,0,0,0.81807164
21.21701,21.56495,2468.51001,0.77708,7.09E-07,42,34,12,12,0,0,0,0.352466278
20.73549,21.70882,5404.62012,0.85847,1.75E-06,50,31.25,12.5,6.25,0,0,0,0.857919623
20.2065,21.21409,1958.01001,0.86448,1.76E-06,47.82608696,30.43478261,13.04347826,8.695652174,0,0,0,0.867611416
27.1647,27.37684,2011.48999,0.76805,7.20E-07,47.82608696,34.7826087,8.695652174,8.695652174,0,0,0,0.358532724
23.66901,23.90959,1208.28003,0.65128,3.72E-07,54.28571429,34.28571429,5.714285714,5.714285714,0,0,0,0.185484496
21.69109,21.88357,1868.78003,0.72506,6.31E-07,50,33.33333333,5.555555556,11.11111111,0,0,0,0.310567017
26.22353,26.44099,2205.83008,0.76312,7.52E-07,50,37.5,8.333333333,4.166666667,0,0,0,0.372381644
11.2319,12.35077,3073.72998,0.7277,7.47E-07,51.02040816,38.7755102,6.12244898,4.081632653,0,0,0,0.368427206
15.26024,15.44807,1735.98999,0.64532,4.49E-07,61.53846154,30.76923077,7.692307692,0,0,0,0,0.222840346
15.62893,15.71415,2164.95996,0.69967,5.20E-07,50,43.75,6.25,0,0,0,0,0.262093876
11.16047,12.15986,1896.54004,0.62145,3.51E-07,40.4040404,45.45454545,4.04040404,8.080808081,0,0,2.02020202,0.173243906
25.82136,26.07795,2176.13989,0.77264,8.02E-07,52,40,4,4,0,0,0,0.398479469
13.89127,14.19356,3926.20996,0.76724,8.66E-07,52,40,4,4,0,0,0,0.429014132
29.51295,29.69909,2265.5,0.80347,9.20E-07,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,0.45620319
12.63345,12.99694,4137.66016,0.79073,1.03E-06,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,0.510734598
4.59057,4.92801,355.35599,0.47518,3.02E-07,55.96330275,38.53211009,3.669724771,1.834862385,0,0,0,0.145380749
5.77188,8.14957,2357.48999,0.61849,4.95E-07,58.67768595,38.01652893,3.305785124,0,0,0,0,0.242302138
34.05192,34.27396,2276.8999,0.82333,9.38E-07,53.57142857,28.57142857,7.142857143,0,0,10.71428571,0,0.470586192
35.58693,35.77068,2403.03003,0.81776,1.06E-06,53.57142857,39.28571429,7.142857143,0,0,0,0,0.524102368
38.21317,38.37151,2403.59009,0.82711,1.11E-06,56,36,8,0,0,0,0,0.557916869
16.87389,17.30893,2879.18994,0.72873,6.55E-07,41.66666667,41.66666667,2.777777778,11.11111111,0,0,2.777777778,0.327326118
13.25722,13.64902,1502.41003,0.61548,4.18E-07,62.16216216,35.13513514,2.702702703,0,0,0,0,0.207005466
15.90792,16.27152,1638.22998,0.66198,4.94E-07,61.2244898,26.53061224,4.081632653,8.163265306,0,0,0,0.244055265
5.6043,6.59974,1011.53003,0.57112,4.52E-07,61.2244898,26.53061224,4.081632653,8.163265306,0,0,0,0.22057931
10.31026,11.05746,1685.76001,0.60518,4.97E-07,59.25925926,37.03703704,3.703703704,0,0,0,0,0.245684683
29.20821,29.4063,2018.25,0.77841,7.71E-07,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,0.383105942
22.92308,23.2834,3545.96997,0.83272,1.07E-06,53.33333333,33.33333333,13.33333333,0,0,0,0,0.536031492
27.51112,27.78086,3022.6001,0.80616,1.12E-06,58,38,4,0,0,0,0,0.550810044
18.99926,19.12503,2232.54004,0.73207,7.14E-07,56.8627451,35.29411765,5.882352941,1.960784314,0,0,0,0.353860925
21.9532,22.25008,2198.76001,0.75079,7.37E-07,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0,0.365545255
22.81988,23.0568,2115.6001,0.75067,6.95E-07,53.33333333,33.33333333,13.33333333,0,0,0,0,0.34490901
26.59669,26.74027,2738.33008,0.79612,8.93E-07,50,31.25,12.5,6.25,0,0,0,0.446104366
23.49647,23.59867,2438.33008,0.77523,8.46E-07,57.62711864,35.59322034,6.779661017,0,0,0,0,0.417339661
25.87958,26.06961,2373.72998,0.7833,9.07E-07,59.70149254,37.31343284,2.985074627,0,0,0,0,0.448207655
14.88605,15.60342,1339.42004,0.62419,3.54E-07,48.75,48.75,1.25,0,1.25,0,0,0.175657046
11.0147,12.84851,3493.62012,0.74814,7.82E-07,48.75,48.75,1.25,0,1.25,0,0,0.384473899
24.76915,25.20125,3040.98999,0.81553,9.74E-07,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,0.484304005
10.13563,10.99901,5139.00977,0.77471,9.88E-07,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,0.491679375
6.01379,7.62696,4225.16992,0.72318,8.30E-07,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,0.408895388
24.14415,24.61148,2815.6499,0.79626,8.48E-07,49.14772727,44.03409091,3.409090909,3.409090909,0,0,0,0.417964224
9.82226,10.77269,4998.14014,0.76436,9.18E-07,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,0.45531313
5.82889,7.6401,3602.58008,0.69609,7.29E-07,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,0.359170516
36.15482,44.07565,9056.33984,0.9762,9.23E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,4.574209372
18.6938,20.7211,9163.37012,0.95207,4.70E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,2.30546184
17.08863,17.80373,9237.78027,0.92685,3.19E-06,58.03571429,38.39285714,3.571428571,0,0,0,0,1.56880972
12.56041,16.00652,8720.0498,0.90278,2.36E-06,57.52212389,38.9380531,3.539823009,0,0,0,0,1.167601931
17.17374,17.26282,8599.58984,0.87862,2.01E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,0.988307546
15.94009,16.42543,6989.10986,0.8491,1.63E-06,57.52212389,38.9380531,3.539823009,0,0,0,0,0.805114659
14.59797,14.68928,3863.06006,0.79199,1.18E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,0.584136608
27.5514,27.78947,1811.98999,0.74786,6.53E-07,57.69230769,30.76923077,3.846153846,7.692307692,0,0,0,0.320233567
9.55601,10.04507,795.93103,0.53063,2.06E-07,56.25,25,6.25,12.5,0,0,0,0.102115465
24.58887,24.97628,2422.48999,0.74304,6.57E-07,54.28571429,34.28571429,11.42857143,0,0,0,0,0.327358161
17.38347,17.75707,2164.6499,0.71658,6.55E-07,57.77777778,33.33333333,8.888888889,0,0,0,0,0.324012144
25.61195,25.94027,2618.06006,0.76404,8.91E-07,56.75675676,37.83783784,5.405405405,0,0,0,0,0.440037324
17.78526,18.10139,2116.69995,0.71329,6.73E-07,59.57446809,36.17021277,4.255319149,0,0,0,0,0.332109433
16.67589,17.02592,1994.73999,0.68566,5.80E-07,56.96202532,37.97468354,5.063291139,0,0,0,0,0.287455974
16.56674,16.91686,1978.30005,0.68806,5.61E-07,55.26315789,35.52631579,9.210526316,0,0,0,0,0.276453162
16.5094,16.76366,2035.93994,0.69027,6.18E-07,59.57446809,36.17021277,4.255319149,0,0,0,0,0.305459409
14.70558,14.85762,2418.43994,0.72663,6.71E-07,53.48837209,32.55813953,11.62790698,0,0,0,2.325581395,0.335451276
21.75363,22.52524,4417.66016,0.85319,1.45E-06,50,31.25,12.5,6.25,0,0,0,0.719123942
8.80355,9.28209,2568.09009,0.70563,6.71E-07,50,31.25,12.5,6.25,0,0,0,0.332738436
17.95481,18.25102,1819.17004,0.68862,5.08E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,0.250248657
5.37085,6.09478,4052.72998,0.68837,8.17E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,0.402445347
20.17208,20.40907,2199.73999,0.74687,7.38E-07,58.18181818,34.54545455,7.272727273,0,0,0,0,0.363207507
20.87205,21.15822,2034.41003,0.73511,6.89E-07,57.62711864,35.59322034,3.389830508,3.389830508,0,0,0,0.34187428
21.51193,21.62716,2430.38989,0.76624,8.61E-07,59.64912281,36.84210526,3.50877193,0,0,0,0,0.429013056
21.48577,21.59162,2447.08008,0.76995,8.53E-07,58.18181818,34.54545455,7.272727273,0,0,0,0,0.419116337
18.05073,18.27142,2376.26001,0.73788,7.29E-07,59.57446809,36.17021277,4.255319149,0,0,0,0,0.361953925
6.2436,7.98324,3045.73999,0.70359,7.22E-07,53.08641975,41.97530864,4.938271605,0,0,0,0,0.357947224
15.11102,17.42109,7202.89014,0.86184,1.63E-06,55.96330275,29.35779817,7.339449541,3.669724771,0,0,3.669724771,0.812454092
22.97002,23.21506,2077.54004,0.74057,6.92E-07,59.61538462,34.61538462,5.769230769,0,0,0,0,0.345957072
23.76101,23.99157,2322.53003,0.75606,7.87E-07,56.25,37.5,6.25,0,0,0,0,0.38874505
15.86945,16.20054,2170,0.7041,5.95E-07,64.17910448,31.34328358,4.47761194,0,0,0,0,0.294701763
16.03965,16.37005,2448.04004,0.71388,6.51E-07,61.9047619,33.33333333,4.761904762,0,0,0,0,0.32179508
18.97905,19.27551,1924.73999,0.71384,6.31E-07,60.43956044,36.26373626,3.296703297,0,0,0,0,0.311129336
27.74552,27.96177,2365.32007,0.78557,8.56E-07,61.81818182,32.72727273,5.454545455,0,0,0,0,0.42321371
30.87806,31.08363,2238.44995,0.79744,9.26E-07,59.70149254,35.82089552,4.47761194,0,0,0,0,0.461403882
31.3874,31.56586,2430.47998,0.79542,9.68E-07,57.14285714,38.0952381,4.761904762,0,0,0,0,0.478782179
11.07321,11.49083,1493.28003,0.60001,3.90E-07,60.6557377,34.42622951,4.918032787,0,0,0,0,0.192863499
11.76046,12.18294,1690.32996,0.62782,4.69E-07,57.89473684,36.84210526,5.263157895,0,0,0,0,0.232605212
10.72747,11.15677,1477.63,0.59947,3.69E-07,58.62068966,31.03448276,10.34482759,0,0,0,0,0.181115241
11.50037,11.93118,1669.43005,0.62928,4.46E-07,55.55555556,33.33333333,11.11111111,0,0,0,0,0.221715211
8.87252,9.37358,1327.64001,0.55752,3.44E-07,58.49056604,33.96226415,7.547169811,0,0,0,0,0.169483911
9.84099,10.32889,1562.76001,0.59298,4.31E-07,55.10204082,36.73469388,8.163265306,0,0,0,0,0.214743636
16.13485,20.8596,8219.7002,0.92305,2.88E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,1.43067334
17.49151,22.27252,8563.34961,0.93306,3.38E-06,56.96202532,37.97468354,5.063291139,0,0,0,0,1.687569798
16.23721,21.43505,8286.33008,0.9271,3.04E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,1.517062007
12.42896,12.69956,2427.90991,0.74688,6.17E-07,42.85714286,28.57142857,7.142857143,17.85714286,0,0,3.571428571,0.305164141
13.06993,13.36641,1474.39001,0.71219,5.59E-07,37.5,25,6.25,25,0,0,6.25,0.275759278
21.00947,21.47235,1318.12,0.83109,1.12E-06,54.54545455,35.35353535,6.060606061,3.03030303,0,0,1.01010101,0.557649542
26.29042,26.47083,1897.85999,0.76829,7.63E-07,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,0.379523792
11.9113,12.29317,2998.44995,0.73864,7.81E-07,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,0.389544482
10.72475,11.19018,1491.73999,0.61029,4.24E-07,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,0.213737811
4.41375,6.20829,3208.81006,0.6879,6.97E-07,57.89473684,31.57894737,5.263157895,5.263157895,0,0,0,0.343163362
16.74182,19.02672,6750.95996,0.91058,2.55E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,1.258568351
16.76077,18.95735,6636.43018,0.91098,2.48E-06,53.84615385,30.76923077,15.38461538,0,0,0,0,1.236456952
16.76202,18.89638,6505.91992,0.91082,2.45E-06,52,28,20,0,0,0,0,1.20964975
16.76037,18.94172,6414.83008,0.91242,2.41E-06,50,25,25,0,0,0,0,1.188097299
4.26075,9.71651,1183.25,0.55696,4.51E-07,51.19363395,44.56233422,2.122015915,1.061007958,0,0,1.061007958,0.219790855
36.21563,36.34133,1612.10999,0.71991,6.79E-07,60.6557377,36.06557377,3.278688525,0,0,0,0,0.335436256
33.59015,33.71465,891.94299,0.81339,9.94E-07,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,0.494338639
9.02304,9.45075,1062.46997,0.53653,3.48E-07,42.85714286,28.57142857,14.28571429,14.28571429,0,0,0,0.171147785
16.01692,16.40742,1781.72998,0.66925,4.88E-07,55.55555556,35.18518519,7.407407407,1.851851852,0,0,0,0.240891916
52.68303,52.79583,2447,0.86072,1.43E-06,55.55555556,38.88888889,5.555555556,0,0,0,0,0.70899108
5.01312,5.30681,1019.38,0.55994,4.27E-07,55.55555556,34.56790123,9.87654321,0,0,0,0,0.208442255
26.05664,26.27273,2225.37012,0.75689,7.49E-07,56,40,4,0,0,0,0,0.36992452
23.40692,23.63183,2151.28003,0.75344,7.41E-07,53.33333333,33.33333333,13.33333333,0,0,0,0,0.365732467
13.50013,13.82821,1517.66003,0.60679,4.08E-07,46.66666667,40,6.666666667,6.666666667,0,0,0,0.202327028
14.41173,14.70291,1880.28003,0.6833,4.82E-07,40.625,37.5,18.75,0,0,3.125,0,0.23631017
28.33863,28.48026,2036.57996,0.7628,7.82E-07,48.48484848,39.39393939,6.060606061,6.060606061,0,0,0,0.38937183
20.73527,20.94974,1770.71997,0.70166,5.55E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,0.274656622
36.52126,36.69845,2372.79004,0.8152,1.11E-06,60.71428571,35.71428571,3.571428571,0,0,0,0,0.550019021
35.6703,35.83455,2208.52002,0.80135,1.00E-06,60.71428571,35.71428571,3.571428571,0,0,0,0,0.49635874
6.96077,8.1796,7371.77979,0.80432,1.22E-06,60.6557377,32.78688525,0,6.557377049,0,0,0,0.607087128
7.0698,8.19994,7426.27979,0.80568,1.23E-06,60.6557377,32.78688525,0,6.557377049,0,0,0,0.604668972
6.64388,7.2002,1733.18994,0.62167,6.69E-07,64.28571429,14.28571429,7.142857143,14.28571429,0,0,0,0.328845772
6.29192,6.74623,2620.87012,0.65261,6.51E-07,54.34782609,39.13043478,6.52173913,0,0,0,0,0.317664435
14.95,15.27488,1895.68005,0.66482,5.44E-07,54.54545455,36.36363636,9.090909091,0,0,0,0,0.269414247
14.48774,14.63819,1844.87,0.67907,5.29E-07,54.83870968,35.48387097,6.451612903,3.225806452,0,0,0,0.263886105
14.56626,16.44316,3423.09,0.75926,8.12E-07,50,20.83333333,8.333333333,20.83333333,0,0,0,0.405551462
4.34066,4.97307,1545.76,0.61796,6.66E-07,60,30,0,10,0,0,0,0.326006229
4.37287,5.8785,1803.8,0.6068,7.38E-07,66.66666667,28.57142857,0,4.761904762,0,0,0,0.35879764
15.65613,16.02265,3801.37,0.7855,1.16E-06,66.66666667,28.57142857,0,4.761904762,0,0,0,0.56832142
14.72226,33.054,4371.93,0.8543,1.51E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0,0.743692887
14.74778,33.14834,4205.47,0.85434,1.47E-06,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0,0.729813182
15.01083,16.41252,2368.43,0.73072,7.90E-07,53.57142857,25,7.142857143,14.28571429,0,0,0,0.389181154
8.07557,10.03963,2655.19,0.72012,9.58E-07,54.54545455,13.63636364,27.27272727,4.545454545,0,0,0,0.470376497
5.16779,6.95787,3991.91,0.69856,9.83E-07,63.15789474,31.57894737,0,5.263157895,0,0,0,0.472815921
7.468,11.72869,5765.27,0.78084,1.27E-06,61.2244898,36.73469388,0,2.040816327,0,0,0,0.626191887
4.37527,5.56825,2412.19,0.64132,8.01E-07,63.15789474,31.57894737,0,5.263157895,0,0,0,0.391573908
8.92807,10.52652,5183.18,0.82458,1.10E-06,45.16129032,16.12903226,16.12903226,9.677419355,0,9.677419355,3.225806452,0.531423434
14.50481,15.87763,3292.87,0.75334,7.86E-07,48,24,12,16,0,0,0,0.390556584
9.08848,10.70802,4774.18,0.80104,1.15E-06,56,24,12,8,0,0,0,0.569193123
18.97808,27.72383,5264.07,0.86024,1.55E-06,51.42857143,40,8.571428571,0,0,0,0,0.77384311
9.16918,10.17357,4438.85,0.74824,9.25E-07,48.64864865,43.24324324,8.108108108,0,0,0,0,0.458402517
8.95302,11.6272,4245.16,0.79622,9.70E-07,48,24,12,16,0,0,0,0.479039264
5.10471,6.65537,3521.41,0.67458,9.59E-07,60,35,5,0,0,0,0,0.473046347
10.68797,20.71952,4000.25,0.80914,1.15E-06,61.19402985,32.8358209,2.985074627,2.985074627,0,0,0,0.564442155
11.84138,14.91653,1651.49,0.65596,5.65E-07,61.19402985,32.8358209,2.985074627,2.985074627,0,0,0,0.279632442
9.39262,20.55238,3367.76,0.7699,9.37E-07,56.96202532,30.37974684,5.063291139,7.594936709,0,0,0,0.4609253
11.04578,20.52889,4342.91,0.81606,1.20E-06,60.6557377,29.50819672,9.836065574,0,0,0,0,0.591450062
7.61488,13.55284,3725.99,0.7497,8.38E-07,55.2238806,32.8358209,8.955223881,2.985074627,0,0,0,0.416095635
10.47767,20.43568,3404.81,0.77078,8.64E-07,50.58823529,42.35294118,4.705882353,2.352941176,0,0,0,0.427710855
5.25597,6.4779,3344.79,0.67628,9.08E-07,58.20895522,23.88059701,17.91044776,0,0,0,0,0.443882865
4.67832,5.78084,3306.39,0.65896,8.78E-07,64.55696203,35.44303797,0,0,0,0,0,0.430764375
6.45245,6.9411,2676.67,0.66396,8.27E-07,64.9122807,31.57894737,0,3.50877193,0,0,0,0.395445935
4.5463,4.98246,1918,0.63732,7.76E-07,62.26415094,30.18867925,7.547169811,0,0,0,0,0.377600378
5.73989,6.92755,3972.44,0.71852,1.02E-06,60.6557377,19.67213115,19.67213115,0,0,0,0,0.489426911
9.18682,12.09607,4870.95,0.8112,1.14E-06,48,36,8,8,0,0,0,0.561653537
5.44741,6.50264,2899.16,0.65972,8.39E-07,60,30,0,10,0,0,0,0.410087847
4.34066,4.97307,1545.76,0.61796,6.66E-07,60,30,0,10,0,0,0,0.326158708
6.45245,6.9411,2676.67,0.66396,8.26E-07,64.9122807,31.57894737,0,3.50877193,0,0,0,0.395717419
4.97985,5.60649,1935.98,0.6194,7.42E-07,60,30,0,10,0,0,0,0.356040642
15.93565,16.48948,2653.71,0.74324,7.64E-07,44.82758621,37.93103448,13.79310345,3.448275862,0,0,0,0.379514362
5.69553,7.53349,3248.91,0.6944,9.03E-07,56.25,18.75,18.75,6.25,0,0,0,0.444389738
5.82355,8.56281,3333.02,0.69216,9.96E-07,63.15789474,31.57894737,0,5.263157895,0,0,0,0.487482374
5.94578,7.67376,3388.58,0.68622,9.38E-07,63.15789474,31.57894737,0,5.263157895,0,0,0,0.463242243
14.39427,15.47696,1825.75,0.7088,5.98E-07,48.38709677,29.03225806,12.90322581,9.677419355,0,0,0,0.295831654
4.75072,5.45101,2029.45,0.61886,7.21E-07,54.54545455,36.36363636,9.090909091,0,0,0,0,0.346581051
6.64367,12.00607,2608.39,0.6978,7.52E-07,56,24,12,8,0,0,0,0.359057081
6.27469,10.71372,3261.22,0.72642,8.04E-07,48,40,12,0,0,0,0,0.388455477
6.55293,8.268,3188.34,0.69874,9.51E-07,52.94117647,23.52941176,23.52941176,0,0,0,0,0.467391263
5.41286,7.87974,3351.96,0.68398,1.00E-06,60,35,5,0,0,0,0,0.492182431
9.09608,10.18125,3218.48,0.71616,8.87E-07,50,40.625,9.375,0,0,0,0,0.437120065
13.35059,13.53036,1268.71,0.6388,4.77E-07,56,20,8,16,0,0,0,0.236446022
4.37287,5.8785,1803.8,0.6068,7.40E-07,66.66666667,28.57142857,0,4.761904762,0,0,0,0.358498244
15.65613,16.02265,3801.37,0.7855,1.16E-06,66.66666667,28.57142857,0,4.761904762,0,0,0,0.570076724
13.98195,16.76275,3580.3,0.76776,8.87E-07,56,28,0,16,0,0,0,0.437242099
13.37624,13.55636,2049.59,0.68182,7.31E-07,60.86956522,26.08695652,4.347826087,8.695652174,0,0,0,0.355878263
7.50507,7.73602,2051.11,0.6609,8.09E-07,63.15789474,26.31578947,10.52631579,0,0,0,0,0.395144672
11.04876,11.26497,1514.17,0.6415,5.04E-07,56,20,8,16,0,0,0,0.245894436
13.24224,13.41874,2193.12,0.68748,8.07E-07,57.14285714,19.04761905,14.28571429,9.523809524,0,0,0,0.392848158
10.51238,10.70271,2027.14,0.64308,6.87E-07,51.85185185,33.33333333,7.407407407,7.407407407,0,0,0,0.330534693
10.79906,10.99855,1775.17,0.63696,6.19E-07,56,20,8,16,0,0,0,0.297950072
6.05816,8.21401,3043.66,0.68106,9.91E-07,64.70588235,17.64705882,17.64705882,0,0,0,0,0.48338519
5.44012,6.78374,3721.42,0.693,1.07E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,0.51376646
6.17579,10.9993,1805.16,0.66482,1.07E-06,66.66666667,20,13.33333333,0,0,0,0,0.518463956
8.27608,12.75428,2684.89,0.69516,1.05E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,0.51211066
7.23222,12.17195,2783.17,0.7016,1.00E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,0.489212748
5.53386,10.7126,2934.54,0.65712,1.17E-06,70.58823529,29.41176471,0,0,0,0,0,0.56622196
9.00258,12.93162,2956.26,0.69134,1.12E-06,70,30,0,0,0,0,0,0.548437685
7.09099,11.98053,3020.56,0.6964,1.07E-06,70,30,0,0,0,0,0,0.518169496
12.40494,12.91778,3129.4,0.74344,9.40E-07,61.17647059,34.11764706,4.705882353,0,0,0,0,0.449431724
15.65975,16.56918,4708.6,0.82664,1.36E-06,58.06451613,33.33333333,8.602150538,0,0,0,0,0.666596426
9.89224,12.12529,2894.25,0.72226,7.66E-07,45.71428571,31.42857143,11.42857143,11.42857143,0,0,0,0.380145509
9.37542,13.06062,4335.9,0.77912,1.01E-06,48.27586207,37.93103448,13.79310345,0,0,0,0,0.491809118
9.8576,11.61644,3517.11,0.73914,8.55E-07,51.61290323,25.80645161,9.677419355,12.90322581,0,0,0,0.42785291
10.15041,17.22949,3674.91,0.807,1.02E-06,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,0.500977789
9.60794,11.56697,2683.4,0.71092,7.18E-07,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,0.352950166
26.88844,29.25377,4934.81,0.88402,1.84E-06,55.67010309,34.02061856,8.24742268,2.06185567,0,0,0,0.915043536
4.28198,5.21402,363.835,0.55614,9.89E-08,54.54545455,39.39393939,6.060606061,0,0,0,0,0.049211091
4.44076,5.33605,2979.71,0.68548,9.07E-07,54.05405405,24.32432432,21.62162162,0,0,0,0,0.44436617
10.87067,11.68718,2403.91,0.73114,7.84E-07,51.61290323,32.25806452,9.677419355,6.451612903,0,0,0,0.38742656
10.39021,10.99187,1863.1,0.68944,6.23E-07,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,0.306836663
9.09608,10.18125,3218.48,0.71616,8.87E-07,50,40.625,9.375,0,0,0,0,0.435268785
10.28528,10.95976,2480.94,0.70798,7.44E-07,45.71428571,37.14285714,5.714285714,11.42857143,0,0,0,0.365352056
10.78069,11.63494,2390.96,0.7273,7.82E-07,53.125,34.375,6.25,6.25,0,0,0,0.389129269
10.67007,11.52414,2304.28,0.70436,6.81E-07,51.42857143,37.14285714,11.42857143,0,0,0,0,0.334801141
10.50275,11.41331,2508.41,0.73538,7.79E-07,48.27586207,27.5862069,17.24137931,6.896551724,0,0,0,0.385447263
10.78063,11.78097,2308.42,0.72592,7.38E-07,51.72413793,24.13793103,13.79310345,10.34482759,0,0,0,0.365074843
10.76073,11.59623,2143.86,0.71456,6.86E-07,50,23.33333333,13.33333333,13.33333333,0,0,0,0.338376917
9.81755,10.98491,2441.37,0.7157,7.33E-07,45.71428571,31.42857143,11.42857143,11.42857143,0,0,0,0.360567753
9.94497,11.67961,2681.79,0.71262,6.93E-07,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,0.340195146
8.18752,12.50038,3722.94,0.73246,9.13E-07,62.20472441,37.79527559,0,0,0,0,0,0.43935169
8.5269,9.42834,4480.79,0.752,9.00E-07,54.28571429,45.71428571,0,0,0,0,0,0.445712471
7.50984,8.65016,3262.29,0.70254,7.17E-07,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,0.354565362
