PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KN2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,N2-10 bar (mol/kg)
7.46002,8.21479,3216.7,0.71064,3.23E-06,44,40,0,16,0,0,0,2.539634066
7.82636,17.30199,3260.31,0.72496,5.14E-06,45.45454545,54.54545455,0,0,0,0,0,2.621090495
7.85157,9.45276,2751.76,0.69156,4.83E-06,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,2.671896411
5.05378,9.11265,3055.65,0.67718,5.87E-06,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,3.338765953
4.13003,14.93698,3116.61,0.71906,5.83E-06,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,2.904723282
6.58409,8.80173,1588.48,0.64194,5.00E-06,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,2.585968841
4.00316,12.57662,2482.3,0.67368,5.66E-06,45.94594595,43.24324324,5.405405405,5.405405405,0,0,0,2.489892499
19.61297,20.15849,3614.12,0.76632,5.98E-06,52,40,8,0,0,0,0,3.54211129
8.75582,15.91755,3908.86,0.76794,6.15E-06,52,40,8,0,0,0,0,3.513377721
12.80027,13.57085,3908.74,0.75326,5.39E-06,52,40,8,0,0,0,0,3.473416728
6.41014,10.00866,3712.48,0.707,5.71E-06,50,42.85714286,7.142857143,0,0,0,0,3.483978742
15.59321,17.76543,3091.46,0.77398,5.10E-06,50,42.85714286,7.142857143,0,0,0,0,3.073651708
7.60765,13.51188,3515.57,0.74476,8.28E-06,50,42.85714286,7.142857143,0,0,0,0,3.318959236
6.4881,11.26883,3208,0.70684,1.10E-05,54.83870968,38.70967742,6.451612903,0,0,0,0,3.595420821
11.0155,11.21313,1685.29,0.63476,4.60E-06,54.83870968,38.70967742,6.451612903,0,0,0,0,2.623222586
10.22352,25.014,3414.01,0.77082,5.45E-06,48.38709677,45.16129032,6.451612903,0,0,0,0,3.35772027
7.34802,13.5883,3238.41,0.7234,1.09E-05,48.38709677,45.16129032,6.451612903,0,0,0,0,3.162021409
9.25644,14.21999,3348.31,0.74952,7.55E-06,50,38.46153846,7.692307692,3.846153846,0,0,0,3.524184371
8.12104,8.57815,3939.66,0.71366,3.72E-06,48.14814815,51.85185185,0,0,0,0,0,3.020599989
5.87514,11.96895,3719.9,0.72906,7.65E-06,46.66666667,43.33333333,10,0,0,0,0,3.136053906
10.84631,11.41892,2759.93,0.69604,3.94E-06,46.66666667,43.33333333,10,0,0,0,0,2.688092526
4.49895,10.89223,3039.24,0.69182,1.08E-05,48.57142857,45.71428571,5.714285714,0,0,0,0,3.282968396
13.69768,18.05331,3182.26,0.76388,5.11E-06,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,2.929660753
5.96193,12.54348,3679.23,0.7306,7.45E-06,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,3.377012533
5.95542,8.81578,2966.9,0.68332,5.10E-06,45.94594595,48.64864865,5.405405405,0,0,0,0,2.8487513
5.20981,11.36136,2658.56,0.6796,1.16E-05,45.94594595,48.64864865,5.405405405,0,0,0,0,3.067317555
6.68701,12.22133,2927.05,0.71066,1.14E-05,48.27586207,34.48275862,6.896551724,10.34482759,0,0,0,3.097373919
4.67233,16.62946,3600.1,0.74114,6.02E-06,50,30.76923077,15.38461538,0,0,0,3.846153846,3.374289626
9.64039,10.75487,3183.74,0.71624,6.14E-06,50,30.76923077,15.38461538,0,0,0,3.846153846,3.523629288
4.93417,13.84437,2507.41,0.6918,9.47E-06,46.875,37.5,12.5,0,0,0,3.125,2.839669905
9.40009,15.56447,3073.92,0.74536,6.75E-06,50,38.46153846,7.692307692,3.846153846,0,0,0,3.392603412
5.96633,8.49045,2820.63,0.68584,4.38E-06,44,32,8,16,0,0,0,2.580215347
6.21842,8.13181,2677.8,0.6748,3.47E-06,42.85714286,42.85714286,7.142857143,7.142857143,0,0,0,2.377960947
8.47661,14.59031,3530.98,0.75194,8.98E-06,52,40,8,0,0,0,0,3.834771094
6.2687,15.40727,4039.59,0.77018,3.30E-06,45.83333333,41.66666667,8.333333333,4.166666667,0,0,0,2.919187458
4.62269,8.54613,2080.68,0.64764,7.33E-06,45.83333333,25,12.5,0,0,12.5,4.166666667,4.249825704
7.60298,7.95858,1625.01,0.64494,4.30E-06,45.83333333,25,12.5,0,0,12.5,4.166666667,2.463488275
7.07492,7.86497,1867.2,0.65058,5.23E-06,45.83333333,25,12.5,0,0,12.5,4.166666667,3.082903588
15.54233,15.61889,1799.43,0.70082,2.06E-06,45.83333333,25,12.5,0,0,12.5,4.166666667,1.662799047
4.80646,5.20781,1102.38,0.53444,1.02E-05,46.42857143,42.85714286,10.71428571,0,0,0,0,3.395966173
3.97567,11.05654,600.345,0.54894,1.01E-05,46.15384615,46.15384615,7.692307692,0,0,0,0,3.784129434
6.0573,6.79042,1337.85,0.54276,1.54E-05,58.62068966,41.37931034,0,0,0,0,0,4.443847089
4.81288,5.17042,1245.24,0.5284,1.48E-05,51.61290323,48.38709677,0,0,0,0,0,4.611836471
4.23814,11.28256,710.102,0.55156,1.25E-05,50,50,0,0,0,0,0,4.326733794
5.2586,8.11495,3189.27,0.65836,8.10E-06,58.62068966,41.37931034,0,0,0,0,0,5.013547155
23.33372,47.2052,4076.41,0.90438,5.01E-06,46.42857143,42.85714286,10.71428571,0,0,0,0,3.49941696
25.5135,45.52384,4126.61,0.90748,6.13E-06,46.42857143,42.85714286,10.71428571,0,0,0,0,3.852034475
25.45331,48.10777,3815.28,0.902,7.54E-06,53.57142857,39.28571429,7.142857143,0,0,0,0,4.238576175
33.84634,34.29551,2885.43,0.81722,4.68E-06,41.46341463,48.7804878,9.756097561,0,0,0,0,2.877570797
8.20754,12.64995,3698.12,0.73276,5.78E-06,61.41732283,37.79527559,0,0,0.787401575,0,0,3.614690172
10.03723,10.99941,5038.8,0.78012,4.42E-06,53.93258427,40.4494382,4.494382022,0,1.123595506,0,0,3.422979792
10.0721,10.96081,4917.35,0.77214,4.32E-06,55.91397849,43.01075269,0,0,1.075268817,0,0,3.389486555
8.50107,9.62091,4341.86,0.7503,3.94E-06,53.33333333,45.71428571,0,0,0.952380952,0,0,2.930030467
9.91269,12.97904,4166.73,0.80196,4.04E-06,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,2.745294612
6.88759,7.97158,2959.03,0.70518,4.90E-06,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,2.887809326
7.28721,8.37773,4166.97,0.73982,6.30E-06,59.01639344,39.3442623,0,0,1.639344262,0,0,4.168656289
10.24901,11.4866,5212.84,0.81408,5.33E-06,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,3.949147031
5.60738,7.07852,3098.27,0.67826,6.76E-06,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,4.445864362
4.69448,5.85827,2219.41,0.6518,6.74E-06,57.44680851,34.04255319,6.382978723,0,2.127659574,0,0,4.10780972
25.4606,26.14526,3124.2,0.77902,5.15E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,3.065396734
23.97788,24.81233,2992.37,0.81406,3.34E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,2.779222276
11.07617,11.66892,3042.36,0.74974,3.19E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,2.659590076
23.30211,24.72169,3031.77,0.77656,3.83E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,2.807945932
24.30023,25.07398,5516.8,0.86148,3.39E-06,52.94117647,35.29411765,11.76470588,0,0,0,0,3.141487627
24.52612,25.22759,3241.11,0.84076,3.24E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,2.940201068
11.25773,12.5807,3526.75,0.7881,3.17E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,2.824412747
18.34878,20.58721,4012.11,0.82264,4.89E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,3.528408957
11.63411,13.31803,3067.25,0.75962,5.36E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,3.093488399
11.86753,14.90756,4367.16,0.78778,3.70E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,3.079457127
25.52911,27.16435,2859.65,0.78024,5.39E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,3.157254337
9.5899,12.67314,4278.47,0.76552,4.80E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,3.520789563
12.45589,14.73703,2482.32,0.75646,5.66E-06,58.33333333,25,16.66666667,0,0,0,0,3.17126391
15.57197,16.16443,2643.16,0.77194,3.80E-06,50,33.33333333,16.66666667,0,0,0,0,2.985262548
15.40991,16.04641,4589.66,0.81512,3.17E-06,50,40,10,0,0,0,0,2.874266507
11.26263,12.46354,4662.18,0.7941,3.19E-06,50,40,10,0,0,0,0,2.898161
22.09794,23.95449,3108.68,0.77834,6.67E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,3.210475748
10.34297,11.17586,3360.39,0.7418,5.93E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,3.183601805
14.67949,16.147,3296.06,0.77676,4.73E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,2.973570567
25.50358,26.59264,2648.13,0.76302,6.89E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,3.120670218
9.56301,12.66174,3743.41,0.74868,5.78E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,3.10367484
14.07484,15.56554,3064.1,0.77736,4.53E-06,50,27.27272727,18.18181818,4.545454545,0,0,0,2.882910419
23.08957,24.74222,2778.26,0.7669,6.63E-06,50,27.27272727,18.18181818,4.545454545,0,0,0,3.190751822
18.16509,20.42979,2685.67,0.77452,6.69E-06,46.66666667,40,13.33333333,0,0,0,0,2.874307078
10.31044,12.64183,2446.52,0.70106,3.23E-06,46.66666667,40,13.33333333,0,0,0,0,2.585433826
22.91376,24.58636,2274.12,0.80246,4.11E-06,50,18.18181818,18.18181818,13.63636364,0,0,0,2.849705856
14.00613,15.77419,2347.88,0.7646,3.84E-06,50,18.18181818,18.18181818,13.63636364,0,0,0,2.817489749
11.15038,11.82294,2426.05,0.73756,3.89E-06,50,18.18181818,18.18181818,13.63636364,0,0,0,2.601140841
15.44514,16.47033,3100.73,0.79804,3.38E-06,52.63157895,21.05263158,21.05263158,5.263157895,0,0,0,2.92084247
15.31815,15.85684,4608.39,0.82114,2.87E-06,44.44444444,33.33333333,22.22222222,0,0,0,0,2.637003894
15.10511,15.75318,5481.24,0.81588,3.10E-06,50,40,10,0,0,0,0,2.808243187
12.71724,15.57332,3158.24,0.76816,3.04E-06,40,40,16,4,0,0,0,2.420093385
9.71222,11.67857,3090.68,0.74322,2.71E-06,40,40,16,4,0,0,0,2.331590029
15.41928,16.42274,3346.88,0.80624,3.20E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,2.850292953
14.7076,15.86297,5279.93,0.81542,3.29E-06,50,40,10,0,0,0,0,2.954095634
6.43107,7.41303,2834.09,0.6854,8.54E-06,50,0,50,0,0,0,0,4.562761578
4.0395,6.70903,2504.66,0.67254,8.88E-06,50,0,50,0,0,0,0,5.266606392
7.06658,7.21881,3038.51,0.69878,8.94E-06,50,0,50,0,0,0,0,5.832966632
5.21202,6.73716,3315.94,0.69614,1.08E-05,50,0,50,0,0,0,0,6.344832841
4.03273,5.66508,2713.65,0.67176,1.01E-05,50,0,50,0,0,0,0,5.39449426
5.33672,6.81857,3213.07,0.69316,9.89E-06,50,0,50,0,0,0,0,5.844217099
4.10173,5.99296,3496.37,0.67238,1.30E-05,50,0,50,0,0,0,0,6.698361742
6.68182,7.26836,3517.04,0.7293,6.96E-06,50,0,50,0,0,0,0,5.165848208
4.86833,12.10213,2940.22,0.7039,7.87E-06,50,0,50,0,0,0,0,5.293714945
4.60801,5.6453,719.726,0.54858,1.07E-05,50,0,50,0,0,0,0,3.536928039
6.33279,11.87334,2307.8,0.71696,7.64E-06,50,0,50,0,0,0,0,5.091773071
6.2122,6.35077,517.04,0.5262,1.04E-05,50,0,50,0,0,0,0,2.307580998
5.37796,13.47769,1512.72,0.6237,8.71E-06,50,0,50,0,0,0,0,3.230676455
5.32541,6.23508,3514.75,0.70868,8.43E-06,50,0,50,0,0,0,0,5.589782611
5.21461,5.65837,3405.97,0.68956,1.02E-05,50,0,50,0,0,0,0,6.28176639
5.35363,5.88377,3238.78,0.68862,9.71E-06,50,0,50,0,0,0,0,5.596003954
3.8191,6.01,2337.69,0.65412,9.57E-06,60,20,20,0,0,0,0,5.338257041
7.14411,7.24245,3348.2,0.68438,1.16E-05,60,20,20,0,0,0,0,6.869070924
4.92064,6.06973,2307.33,0.6502,9.81E-06,60,20,20,0,0,0,0,5.217939331
4.81933,5.55884,1373.08,0.61552,9.55E-06,60,20,20,0,0,0,0,4.029509036
4.01782,5.35421,2682.29,0.6526,1.20E-05,60,20,20,0,0,0,0,6.08827779
11.65083,11.83777,3558.26,0.73776,7.89E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,5.455814014
4.30373,5.97651,3749.34,0.66238,1.83E-05,60,20,20,0,0,0,0,8.242200994
5.23489,11.9624,3221.63,0.69756,9.02E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,5.814385703
8.46141,14.07312,1966.95,0.67372,8.32E-06,60,20,20,0,0,0,0,4.005351626
6.40642,12.34898,2358.69,0.70486,9.23E-06,61.53846154,23.07692308,15.38461538,0,0,0,0,5.687408122
13.17158,22.02333,3861.81,0.803,8.68E-06,60,20,20,0,0,0,0,4.423009879
6.23422,6.57209,3745.22,0.70744,9.11E-06,60,20,20,0,0,0,0,5.906471429
42.6221,57.70047,9386.75,0.97896,1.17E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,11.37724896
58.01394,58.83753,9558.73,0.9786,1.17E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,11.3398963
43.12878,59.57228,9405.92,0.97988,1.22E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,11.69043084
22.65669,24.47186,2932.68,0.82166,2.51E-06,50,20,10,20,0,0,0,2.180152463
14.1118,16.18794,2993.75,0.78568,2.32E-06,50,20,10,20,0,0,0,2.025167605
12.57444,14.92598,2538.91,0.75128,5.08E-06,61.53846154,30.76923077,7.692307692,0,0,0,0,3.051155172
23.29549,24.78261,2404.41,0.79918,4.07E-06,54.16666667,25,8.333333333,12.5,0,0,0,2.64060053
14.22926,15.88464,2444.7,0.7612,3.68E-06,54.16666667,25,8.333333333,12.5,0,0,0,2.654773252
10.67071,11.51386,2446.18,0.73058,3.53E-06,54.16666667,25,8.333333333,12.5,0,0,0,2.479099132
3.8191,6.01,2337.69,0.65412,9.55E-06,60,20,20,0,0,0,0,5.322867448
7.14411,7.24245,3348.2,0.68438,1.16E-05,60,20,20,0,0,0,0,6.874403715
4.92064,6.06973,2307.33,0.6502,9.79E-06,60,20,20,0,0,0,0,5.231389496
4.81933,5.55884,1373.08,0.61552,9.55E-06,60,20,20,0,0,0,0,4.01728352
4.01782,5.35421,2682.29,0.6526,1.20E-05,60,20,20,0,0,0,0,6.10818053
11.65083,11.83777,3558.26,0.73776,7.90E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,5.459963687
4.30373,5.97651,3749.34,0.66238,1.84E-05,60,20,20,0,0,0,0,8.236910715
5.23489,11.9624,3221.63,0.69756,9.03E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,5.806427656
8.46141,14.07312,1966.95,0.67372,8.32E-06,60,20,20,0,0,0,0,4.010622349
6.40642,12.34898,2358.69,0.70486,9.22E-06,61.53846154,23.07692308,15.38461538,0,0,0,0,5.654201304
13.17158,22.02333,3861.81,0.803,8.65E-06,60,20,20,0,0,0,0,4.407355007
6.23422,6.57209,3745.22,0.70744,9.10E-06,60,20,20,0,0,0,0,5.894232309
4.94982,8.55116,2181.22,0.65096,7.96E-06,66.66666667,33.33333333,0,0,0,0,0,4.733323597
3.85359,6.39671,2523.14,0.64846,1.04E-05,66.66666667,33.33333333,0,0,0,0,0,5.806692721
5.13082,6.49305,2619.55,0.6485,1.33E-05,66.66666667,33.33333333,0,0,0,0,0,6.22748325
4.82989,5.45407,1382.62,0.59778,1.23E-05,66.66666667,33.33333333,0,0,0,0,0,4.550997595
4.02628,5.5177,3012.7,0.6442,1.74E-05,66.66666667,33.33333333,0,0,0,0,0,7.362038201
11.03133,11.42428,3650.72,0.72364,9.18E-06,66.66666667,33.33333333,0,0,0,0,0,5.954556952
4.23586,5.36881,3841.07,0.64996,2.20E-05,66.66666667,33.33333333,0,0,0,0,0,9.016160699
8.32935,13.52943,3573.61,0.72694,9.00E-06,66.66666667,33.33333333,0,0,0,0,0,5.832614481
4.65325,12.6355,1731.09,0.68642,1.11E-05,66.66666667,33.33333333,0,0,0,0,0,6.3622775
6.01935,12.53902,3449.98,0.69854,1.30E-05,66.66666667,33.33333333,0,0,0,0,0,7.196408412
4.6591,5.15517,3416.38,0.65106,1.43E-05,66.66666667,33.33333333,0,0,0,0,0,7.395172251
43.03687,57.08198,9449.34,0.97882,1.19E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,11.52689121
58.26994,59.10838,9613.31,0.97858,1.19E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,11.54873749
42.67396,56.49213,9428.6,0.97726,1.12E-05,52.17391304,43.47826087,4.347826087,0,0,0,0,10.82403188
44.22391,59.06336,9471.79,0.97948,1.23E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,11.91398831
49.26618,63.36351,9421.07,0.98216,1.39E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,13.52490691
36.8394,47.99072,9314.26,0.97786,1.17E-05,60,35.29411765,4.705882353,0,0,0,0,11.36332957
68.07474,68.803,9524.89,0.98254,1.38E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,13.30496979
39.38275,57.55929,9265.45,0.97854,1.14E-05,60,35.29411765,4.705882353,0,0,0,0,11.22074842
62.62067,63.06366,9252.26,0.97666,1.17E-05,59.375,40.625,0,0,0,0,0,11.29167454
47.04123,63.01751,9345.48,0.98134,1.34E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,13.04737727
73.26158,74.01121,9601.2,0.98372,1.51E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,14.69722198
46.93342,53.13328,9415.05,0.98126,1.30E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,12.81159604
37.0671,64.65888,9480.8,0.97996,1.17E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,11.43308464
42.77811,62.49193,9397.3,0.98136,1.32E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,13.03843686
45.98981,51.00477,9426.29,0.9773,1.13E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.14385543
36.0677,64.52218,9563.01,0.9777,1.12E-05,53.93258427,42.69662921,3.370786517,0,0,0,0,10.99328119
45.75887,61.50619,8885.69,0.9801,1.22E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0,11.85432826
42.28042,55.11505,8811.02,0.97444,1.07E-05,58.33333333,37.5,4.166666667,0,0,0,0,10.36995448
46.05401,63.64229,9269.83,0.98086,1.33E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,13.01897609
67.35117,67.66966,9021.87,0.9784,1.18E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,11.54544537
44.96632,48.5158,9393.19,0.97824,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.28141572
43.88918,62.17802,9416.4,0.9782,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.41197667
39.75754,61.50153,9439.72,0.9793,1.25E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,12.33086294
46.55157,51.56265,9410.81,0.97742,1.13E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.10397049
62.62067,63.06366,9252.26,0.97666,1.17E-05,59.375,40.625,0,0,0,0,0,11.25420501
49.86452,66.33684,9498.22,0.98184,1.43E-05,58.82352941,41.17647059,0,0,0,0,0,13.98748677
57.68206,58.33948,9530.73,0.97682,1.15E-05,58.82352941,41.17647059,0,0,0,0,0,11.1685991
46.82212,48.15505,9509.78,0.97738,1.16E-05,58.82352941,41.17647059,0,0,0,0,0,11.23571552
69.92455,70.45572,9544.48,0.98062,1.33E-05,58.82352941,41.17647059,0,0,0,0,0,12.88214314
47.99664,50.9967,9494.68,0.97824,1.16E-05,58.82352941,41.17647059,0,0,0,0,0,11.38009229
46.89724,49.69465,9485.75,0.97882,1.17E-05,58.82352941,41.17647059,0,0,0,0,0,11.347001
47.59948,64.03899,9482.91,0.97676,1.16E-05,58.82352941,41.17647059,0,0,0,0,0,11.46877854
38.64576,42.48521,9475.88,0.9765,1.12E-05,58.82352941,41.17647059,0,0,0,0,0,10.88190438
42.12192,62.50384,9483.14,0.97948,1.27E-05,58.82352941,41.17647059,0,0,0,0,0,12.58857295
62.05576,62.58557,9155.58,0.97696,1.16E-05,58.73015873,39.68253968,1.587301587,0,0,0,0,11.11932607
43.12878,59.57228,9405.92,0.97988,1.22E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,11.77732881
44.22391,59.06336,9471.79,0.97948,1.23E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,11.88280828
46.05401,63.64229,9269.83,0.98086,1.33E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,12.91488454
67.35117,67.66966,9021.87,0.9784,1.18E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,11.58349628
44.96632,48.5158,9393.19,0.97824,1.15E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.30418205
43.88918,62.17802,9416.4,0.9782,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.39870591
39.75754,61.50153,9439.72,0.9793,1.25E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,12.3641077
46.55157,51.56265,9410.81,0.97742,1.13E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.13483553
56.30306,76.45922,9959.97,0.98736,1.88E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,18.45155897
81.55008,82.22632,9838.73,0.98592,1.73E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,16.93148648
55.08769,58.06738,9953.16,0.98498,1.50E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.82872164
53.89668,73.77326,9932.98,0.98326,1.50E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.89871837
48.12619,72.14413,9939.55,0.98532,1.67E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,16.53992851
43.21129,45.16201,9939.61,0.98284,1.38E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.54278262
54.35542,59.43639,9925.32,0.98324,1.46E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.38087529
46.18806,62.29309,9091.9,0.98114,1.30E-05,58.90410959,32.87671233,8.219178082,0,0,0,0,12.55880679
55.73013,56.34229,9544.91,0.97948,1.24E-05,61.70212766,34.04255319,4.255319149,0,0,0,0,12.113271
69.57378,69.80984,8758.89,0.97838,1.15E-05,57.14285714,32.14285714,10.71428571,0,0,0,0,11.26800095
44.14981,48.3528,9240.1,0.9784,1.13E-05,60,33.33333333,6.666666667,0,0,0,0,11.11203428
43.85334,64.07181,9231.6,0.97854,1.14E-05,60,33.33333333,6.666666667,0,0,0,0,11.23527147
37.408,51.10722,9226.68,0.9781,1.10E-05,60,33.33333333,6.666666667,0,0,0,0,10.88227245
37.06199,67.51699,9396.75,0.98002,1.17E-05,61.03896104,33.76623377,5.194805195,0,0,0,0,11.57423479
39.4176,63.098,9254.32,0.97984,1.22E-05,60,33.33333333,6.666666667,0,0,0,0,12.05283824
47.78494,51.25598,9239.9,0.97788,1.11E-05,60,33.33333333,6.666666667,0,0,0,0,10.97186242
54.84977,57.14656,9079.83,0.97792,1.12E-05,56.60377358,37.73584906,1.886792453,3.773584906,0,0,0,10.98294094
56.3194,74.2071,9522.85,0.9857,1.72E-05,54.73684211,40,3.157894737,2.105263158,0,0,0,16.92637838
45.75776,59.92254,8715.88,0.97962,1.21E-05,53.75,36.25,7.5,2.5,0,0,0,11.7320591
42.6221,57.70047,9386.75,0.97896,1.17E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,11.43516634
58.01394,58.83753,9558.73,0.9786,1.17E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,11.27405073
43.03687,57.08198,9449.34,0.97882,1.19E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,11.44171031
58.26994,59.10838,9613.31,0.97858,1.19E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,11.52586931
49.26618,63.36351,9421.07,0.98216,1.39E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,13.57351341
36.8394,47.99072,9314.26,0.97786,1.17E-05,60,35.29411765,4.705882353,0,0,0,0,11.28864932
68.07474,68.803,9524.89,0.98254,1.38E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,13.43095308
39.38275,57.55929,9265.45,0.97854,1.14E-05,60,35.29411765,4.705882353,0,0,0,0,11.27343601
47.04123,63.01751,9345.48,0.98134,1.34E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,13.0312809
73.26158,74.01121,9601.2,0.98372,1.51E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,14.70046687
46.93342,53.13328,9415.05,0.98126,1.30E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,12.76642527
37.0671,64.65888,9480.8,0.97996,1.17E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,11.43262652
42.77811,62.49193,9397.3,0.98136,1.32E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,13.09161039
45.98981,51.00477,9426.29,0.9773,1.13E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.10155787
56.30306,76.45922,9959.97,0.98736,1.88E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,18.50424041
81.55008,82.22632,9838.73,0.98592,1.73E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,17.01711046
55.08769,58.06738,9953.16,0.98498,1.50E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.80314194
53.89668,73.77326,9932.98,0.98326,1.50E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.86801522
48.12619,72.14413,9939.55,0.98532,1.67E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,16.50536023
43.21129,45.16201,9939.61,0.98284,1.38E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.55973058
54.35542,59.43639,9925.32,0.98324,1.46E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.43828
46.34448,62.68195,9106.7,0.98106,1.32E-05,59.45945946,33.78378378,6.756756757,0,0,0,0,12.8111968
57.57352,58.11414,9394.84,0.97978,1.22E-05,60.86956522,32.60869565,6.52173913,0,0,0,0,11.87805527
45.26725,50.11198,9228.74,0.97926,1.14E-05,60,33.33333333,6.666666667,0,0,0,0,11.17370203
37.17188,43.17721,9216.92,0.97824,1.11E-05,60,33.33333333,6.666666667,0,0,0,0,10.85446675
37.23701,66.20312,9382.94,0.97962,1.15E-05,60.52631579,32.89473684,6.578947368,0,0,0,0,11.33412192
46.85305,50.78859,9231.44,0.9772,1.11E-05,60,33.33333333,6.666666667,0,0,0,0,10.95586993
42.67396,56.49213,9428.6,0.97726,1.12E-05,52.17391304,43.47826087,4.347826087,0,0,0,0,10.79042738
36.0677,64.52218,9563.01,0.9777,1.12E-05,53.93258427,42.69662921,3.370786517,0,0,0,0,10.97142773
45.75887,61.50619,8885.69,0.9801,1.22E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0,11.84403196
56.3194,74.2071,9522.85,0.9857,1.72E-05,54.73684211,40,3.157894737,2.105263158,0,0,0,16.89086825
50.29619,67.79172,8965.69,0.98324,1.42E-05,54.11764706,37.64705882,5.882352941,2.352941176,0,0,0,13.87928123
