PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal
14.59257,17.82807,6861.59,0.8733,1.77E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
32.10862,46.41859,7779.53,0.95186,4.43E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
27.56731,44.83951,8162.11,0.9519,4.38E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
16.37813,19.23096,8157.22,0.92504,2.94E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
24.39974,24.96376,7840.81,0.92238,2.90E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
15.54667,19.02197,8151.29,0.92516,2.93E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
28.31779,60.61278,8191.36,0.96178,5.57E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
19.48451,44.60947,7702.12,0.9495,4.16E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
15.45648,17.70666,6794.89,0.85952,1.65E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
21.58513,27.7395,7274.13,0.91308,2.59E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
14.75903,18.51522,7052.8,0.87176,1.79E-06,55.55555556,38.38383838,6.060606061,0,0,0,0
37.73325,42.23465,7723.33,0.95494,4.81E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
20.05696,31.77899,7726.27,0.94044,3.50E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
12.38156,20.44908,7308.28,0.87964,1.83E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
30.52476,37.06,7651.9,0.94068,3.63E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
22.42007,27.1126,7749.36,0.94276,3.72E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
42.53237,74.2691,7970.93,0.96186,5.41E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
31.86795,34.42917,8120.69,0.95656,4.77E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
23.14664,25.79513,7186.67,0.91266,2.46E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
12.50099,15.16559,6558.06,0.82386,1.32E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
16.20413,18.48074,8077.31,0.9219,2.80E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
25.82913,60.49192,8123.41,0.96066,5.34E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
14.26787,16.71805,6760.92,0.85522,1.58E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
20.04212,25.58434,7511.09,0.9084,2.43E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
13.77077,17.75641,7394.13,0.8623,1.68E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
15.45092,21.94399,7509.95,0.92326,2.66E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
15.17793,21.66697,7494.64,0.92332,2.66E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
12.494,18.75731,6481.45,0.86544,1.52E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
12.89624,16.20076,6793.84,0.87306,1.63E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
31.62476,34.40063,6859.08,0.95006,3.91E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
20.92971,24.43638,6334.66,0.8999,2.03E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
15.39558,17.84304,7472.44,0.91402,2.33E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
27.29812,60.58514,6705.5,0.95552,4.37E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
14.12476,15.52363,5895.62,0.83396,1.31E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
24.68138,31.26408,6566.84,0.9076,2.22E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
17.23828,24.72344,8221.89,0.93858,3.53E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
13.95093,22.19206,7126.16,0.88756,1.99E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
30.4849,38.0232,7822.67,0.94434,4.00E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
16.92796,20.58252,7092.3,0.89448,2.14E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
33.66547,39.50112,7958.54,0.95726,5.05E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
23.32479,25.99974,7297.32,0.91856,2.71E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
13.66632,15.57863,6705.03,0.83658,1.46E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
25.30673,25.73774,7989.98,0.9278,3.15E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
16.63925,19.83222,8177.9,0.92908,3.09E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
30.59116,60.94973,8232.02,0.96324,5.86E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
22.42012,45.6585,7845.82,0.95158,4.37E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
23.00871,29.10381,7362.4,0.91654,2.74E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
15.20216,20.0268,7145.75,0.8766,1.90E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
31.37096,36.21142,8201.1,0.96014,5.57E-06,57.89473684,37.89473684,4.210526316,0,0,0,0
29.17387,32.61983,6123.04,0.93504,3.20E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
15.08019,27.97355,5722.16,0.87182,1.66E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
12.64252,18.33085,7644.43,0.90858,2.33E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
7.59234,10.111,6611.5,0.81388,1.28E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
14.76034,22.10351,7360.76,0.91174,2.40E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
22.42952,28.27154,7184.2,0.91418,2.55E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
17.1827,21.27818,7442.4,0.91984,2.70E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
24.33908,28.83901,7461.87,0.93438,3.27E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
24.4255,26.18366,7628.63,0.9365,3.41E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
10.95129,11.78725,6252.95,0.81124,1.26E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
11.71952,12.27298,5463.29,0.79962,1.16E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
13.20003,15.45926,7674.26,0.89318,2.09E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
20.82039,21.18141,7468.14,0.8774,1.88E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
23.49453,47.61786,7687.76,0.94576,3.86E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
16.3158,35.00368,7352.81,0.92654,2.82E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
12.31078,18.19345,6924.98,0.86998,1.77E-06,55.84415584,36.36363636,5.194805195,2.597402597,0,0,0
15.39546,22.57424,8281.6,0.92352,3.00E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
19.26797,31.65039,7850.25,0.93388,3.33E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
27.69639,35.95476,7652.29,0.9329,3.37E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
14.50661,19.22643,7166.97,0.8645,1.73E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
49.05955,56.89434,7761.7,0.94844,4.30E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
21.64281,25.13973,7467.1,0.90254,2.29E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
15.40799,16.91283,8285.9,0.91246,2.61E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
22.91586,23.6175,7947.38,0.91182,2.59E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
26.0255,60.68309,8264.84,0.9559,5.01E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
13.21224,15.36143,6522.38,0.8372,1.46E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
21.13383,27.00435,7077.01,0.89742,2.25E-06,52.94117647,43.69747899,3.361344538,0,0,0,0
15.75256,22.54714,7874.62,0.9323,3.11E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
20.08674,31.60324,7517.96,0.93928,3.38E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
12.71085,21.64744,6931.15,0.8778,1.77E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
30.22845,37.47203,7425.11,0.9394,3.51E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
13.71947,20.95953,7024.95,0.87938,1.83E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
23.33931,27.35295,7663.17,0.94124,3.63E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
14.16263,17.9947,7260.02,0.88548,1.89E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
22.47162,25.11426,7230.93,0.9121,2.39E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
12.84631,17.00575,7000.32,0.86648,1.65E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
15.84267,18.54649,7900.2,0.92182,2.73E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
25.2542,25.79469,7678.35,0.92028,2.70E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
28.32833,60.52634,7932.3,0.96006,5.17E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
18.55405,42.7594,7488.84,0.94708,3.85E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
15.93867,17.49971,6389.92,0.85358,1.54E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
30.76954,35.3878,7667.49,0.95536,4.62E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
20.86895,26.487,6961.9,0.90896,2.39E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
13.1067,17.49016,6728.67,0.86602,1.66E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
30.12966,34.69227,7857.65,0.95736,4.95E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
27.10452,32.88853,7676.18,0.91708,2.63E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
10.49039,15.10316,6942.76,0.856,1.49E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
15.25627,22.19436,7537.68,0.9283,2.82E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
20.32075,31.80026,7114,0.93492,3.05E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
13.87024,19.99078,6684.86,0.8708,1.65E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
15.25361,19.70177,6626.17,0.88192,1.73E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
30.6444,36.55595,7259.63,0.9504,4.03E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
31.46906,34.30086,7584.06,0.95158,4.13E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
12.57338,16.88655,6733.85,0.85638,1.48E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
21.75319,26.59693,6713,0.892,1.92E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
21.43929,22.0995,7247.58,0.91388,2.44E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
15.34159,17.85596,7455.34,0.91828,2.48E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
14.81078,16.16118,5815.72,0.8438,1.39E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
31.12347,34.94412,7334.84,0.95128,4.08E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
10.68954,12.54423,6917.81,0.84414,1.40E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
14.51882,16.21281,6161.38,0.84202,1.40E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
8.7855,13.97969,6315.08,0.83652,1.25E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
15.24094,21.51632,6897.13,0.91716,2.35E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
26.9438,35.25892,6229.62,0.92664,2.64E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
13.91005,16.95775,6023.61,0.86284,1.43E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
31.3648,36.64236,6458.16,0.9442,3.39E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
41.16773,45.66312,6896.08,0.95282,3.89E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
31.01498,34.41026,6861.16,0.94588,3.49E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
21.07753,25.10753,6020.1,0.8936,1.80E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
22.03247,22.76269,6573.04,0.9034,2.04E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
14.325,15.73141,6871.94,0.90578,2.05E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
18.84742,40.1506,6268.77,0.93736,2.91E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
9.59618,12.19141,5958.61,0.82108,1.16E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
29.6037,34.09153,6848,0.94862,3.72E-06,49.54954955,25.22522523,10.81081081,14.41441441,0,0,0
15.80733,21.89433,7726.1,0.92856,2.99E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
15.27525,21.86124,7754.75,0.9294,2.96E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
19.24892,31.6818,7440.38,0.9364,3.20E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
12.59012,19.87232,6795.39,0.87088,1.68E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
23.27941,26.74479,7396.19,0.93872,3.44E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
30.92546,34.51266,7681.68,0.95242,4.37E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
20.03891,23.58023,7252.96,0.90692,2.28E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
14.57976,17.68575,7719.28,0.9157,2.59E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
26.75778,27.51017,7261.81,0.91462,2.56E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
27.75092,60.10419,7697.28,0.95856,4.90E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
16.45313,16.86884,5757.76,0.8446,1.47E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
30.69522,34.60498,7511.45,0.9519,4.34E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
20.40258,25.6503,6686.66,0.90246,2.25E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
10.32411,12.6253,7552.64,0.84392,1.49E-06,55.14018692,35.51401869,5.607476636,3.738317757,0,0,0
16.96653,23.18782,7874.7,0.93348,3.18E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
16.70738,23.56494,7881.53,0.93432,3.18E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
20.90275,32.06825,7284.14,0.94106,3.44E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
13.70504,21.71993,6563.56,0.88072,1.78E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
23.82333,28.53217,7460.63,0.94428,3.82E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
16.28578,19.64345,6860.63,0.88918,2.00E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
12.98256,13.8281,6279.99,0.83348,1.39E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
21.90322,24.62553,7061.76,0.91308,2.44E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
13.33718,16.40261,6900.86,0.86974,1.69E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
27.20509,27.68644,7513.6,0.92546,2.95E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
28.69911,60.58671,7877.36,0.96086,5.22E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
16.70683,17.85073,6309.86,0.85376,1.56E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
20.50236,27.06597,6973,0.91014,2.42E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
15.81793,19.19261,6807.46,0.86546,1.67E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
11.91167,13.87253,7491.34,0.85364,1.57E-06,55.55555556,34.34343434,6.060606061,4.04040404,0,0,0
37.01087,40.82366,6698.08,0.94926,3.94E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
15.82634,22.27916,7614.48,0.92492,2.64E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
11.66348,16.88794,6548.3,0.87194,1.59E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
42.57118,73.96413,7036.02,0.9568,4.44E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
31.41128,34.52771,7437.92,0.94852,3.90E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
22.5635,25.72419,6254.19,0.89888,2.01E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
13.55686,17.74714,5860.96,0.84846,1.38E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
20.5642,21.31889,7349.21,0.90912,2.28E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
13.45495,15.43715,6004.92,0.83316,1.30E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
19.95019,23.59979,6471.12,0.89424,1.98E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
13.58899,16.11824,6225.09,0.8426,1.37E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
30.12394,34.33321,7395.87,0.95084,4.20E-06,49.54954955,32.43243243,10.81081081,7.207207207,0,0,0
31.55666,35.70857,7917.89,0.9315,3.27E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
29.20066,33.03868,7600.66,0.93564,3.44E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
14.40693,18.84022,7853.9,0.90414,2.38E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
12.57053,17.88811,7899.35,0.90636,2.36E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
7.55785,10.74279,6831.45,0.81094,1.29E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
17.69751,19.785,7511.59,0.9149,2.65E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
24.40714,26.40355,7689.79,0.93624,3.48E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
13.97832,15.86533,7269.96,0.87378,1.83E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
23.45337,34.33257,7605.91,0.92764,3.02E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
20.01675,33.67164,7597.65,0.92506,2.89E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
21.50223,21.85667,7689.22,0.87816,1.96E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
13.00784,15.32898,7892.15,0.89086,2.09E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
23.64194,47.9104,7900.54,0.94544,3.93E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
16.14087,35.27378,7624.24,0.92398,2.83E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
9.89711,11.1996,5592.41,0.7899,1.17E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
22.08091,26.48671,6615.12,0.87542,1.82E-06,55.55555556,39.50617284,4.938271605,0,0,0,0
18.34046,24.96204,7933.79,0.93846,3.47E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
17.79502,24.58303,8009.6,0.94008,3.46E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
12.11859,16.58186,7615.83,0.87874,1.84E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
20.94816,31.42317,7736.23,0.9449,3.72E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
29.71149,36.66562,7632.72,0.94532,3.88E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
14.62329,19.95988,7309.95,0.89194,2.03E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
24.41168,27.12496,7636.85,0.94648,4.00E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
12.41837,14.2836,6279.16,0.84216,1.45E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
22.40659,24.91515,7558.6,0.9195,2.66E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
14.43767,16.76039,7399.21,0.87944,1.84E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
17.41768,20.2448,7999.88,0.92788,3.02E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
25.43109,25.81374,7775.41,0.92856,3.05E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
21.70233,22.69881,6238.11,0.85948,1.60E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
17.56088,20.38235,8017.55,0.92956,3.02E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
30.70354,60.59526,8016.43,0.96348,5.73E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
22.31425,45.57852,7689.26,0.95152,4.26E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
22.49151,28.81387,7263.98,0.9159,2.64E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
14.81223,19.58711,7056.63,0.87604,1.83E-06,56.04395604,35.16483516,8.791208791,0,0,0,0
15.53463,22.8638,8248.69,0.93066,3.19E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
16.60132,23.29565,8265.31,0.93254,3.19E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
19.7894,31.46189,7883.31,0.93986,3.49E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
12.25083,20.75315,7396.27,0.87774,1.82E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
30.02022,37.20314,7787.52,0.93926,3.62E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
14.11483,20.36591,7339.63,0.87834,1.88E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
24.03873,25.53718,7737.85,0.94158,3.75E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
31.62476,34.43122,8249.14,0.95472,4.72E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
22.90625,25.68753,7252.06,0.9098,2.43E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
13.29227,15.07473,6535.47,0.81948,1.29E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
25.48232,31.17735,7807.21,0.94384,3.74E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
27.25612,27.98778,7963.05,0.92382,2.97E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
25.80138,60.44838,8227.3,0.96038,5.30E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
14.66605,16.26743,6890.39,0.8532,1.57E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
19.45959,25.28473,7779.09,0.90592,2.36E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
13.4676,17.27507,7648.4,0.86018,1.63E-06,53.39805825,38.83495146,7.766990291,0,0,0,0
15.91363,16.96736,6599.61,0.8573,1.58E-06,51.51515152,36.36363636,12.12121212,0,0,0,0
16.90112,17.55286,5831.86,0.8437,1.50E-06,55.14018692,37.38317757,7.476635514,0,0,0,0
10.5337,14.61293,7067.08,0.85264,1.47E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
19.17835,31.16394,7092.54,0.93416,2.99E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
22.80526,25.09156,7223.02,0.93786,3.22E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
21.51916,24.59775,6637.37,0.90512,2.11E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
12.52626,16.612,6362.8,0.85666,1.46E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
23.63973,29.57724,7072.98,0.93898,3.20E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
28.75649,44.39756,7410.51,0.9464,3.60E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
10.91828,15.41898,6018.07,0.82838,1.27E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
25.23822,60.30263,7522.12,0.95728,4.60E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
14.24238,15.38301,6113.7,0.84118,1.37E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
19.17119,24.55423,6917.6,0.90242,2.11E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
13.25398,16.86762,6761.66,0.85322,1.47E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
41.72742,46.15991,7457.74,0.95728,4.69E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
20.46642,26.86385,7386.05,0.91646,2.42E-06,53.39805825,31.06796117,7.766990291,7.766990291,0,0,0
10.62737,14.68143,7335.06,0.86594,1.73E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
10.71744,15.7217,7261.33,0.87074,1.74E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
20.48113,31.4736,7488,0.94096,3.47E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
12.64514,20.99087,6850.63,0.88146,1.83E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
30.21185,35.94569,7267.39,0.94148,3.63E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
14.17355,21.03243,6842.27,0.88226,1.91E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
31.82134,35.65896,7489.48,0.95506,4.60E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
31.56369,34.23773,7794.07,0.95612,4.78E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
22.00184,24.64876,7123.98,0.91402,2.50E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
14.31327,16.61621,6898.9,0.871,1.74E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
41.99771,63.82911,7830.66,0.96238,5.45E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
26.94109,27.21403,7430.5,0.92474,2.94E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
30.11298,59.64377,7748.74,0.96144,5.31E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
30.79422,34.77701,7566.43,0.95452,4.67E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
20.88953,26.75354,6909.91,0.90848,2.44E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
14.46779,17.53389,6688.68,0.86558,1.70E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
13.03454,14.06367,7743.22,0.85736,1.64E-06,57.89473684,33.68421053,8.421052632,0,0,0,0
17.28866,22.4888,7854.4,0.93298,3.13E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
20.52326,31.39501,7608.73,0.93792,3.36E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
12.64752,19.48176,7029.55,0.8735,1.78E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
27.37342,35.43854,7437.37,0.93738,3.51E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
13.29028,19.36066,6956.05,0.876,1.84E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
23.8955,25.52586,7529.9,0.94066,3.62E-06,56.43564356,35.64356436,7.920792079,0,0,0,0
